Category,Country,Customer ID,Order,Product ID,Return Status,Review Rating,Shipping Method,Discount,Price,Profit,Quantity,Returned Quantity,Shipping Cost,Total Sales
Clothing,France,4128,2/18/2023,697,Yes,5,Express,23.00%,$35.3,$19,6,0,$45.1,$0K
Books,France,2234,03/12/2023,153,Yes,5,Express,23.00%,$91.1,$66,4,1,$43.8,$0K
Clothing,Germany,9921,04/10/2023,592,Yes,5,Standard,29.00%,$375.6,$236,3,0,$17.2,$1K
Home,Canada,2251,12/12/2023,42,Yes,4,Express,12.00%,$258.2,$260,8,2,$26.1,$2K
Home,USA,1351,01/03/2023,275,Yes,4,Express,12.00%,$892.3,$697,7,3,$25.3,$5K
Home,Germany,7063,09/08/2023,553,Yes,2,Next Day,33.00%,$890.3,$795,9,0,$24.9,$5K
Books,Germany,9483,08/01/2023,439,Yes,1,Next Day,37.00%,$989.0,$325,4,0,$49.6,$2K
Home,USA,5862,09/12/2023,208,No,5,Next Day,29.00%,$369.4,$525,7,1,$8.4,$2K
Home,UK,8900,01/09/2023,780,Yes,4,Standard,21.00%,$823.8,$534,5,5,$40.7,$3K
Books,Canada,1607,1/20/2023,167,No,1,Standard,34.00%,$657.0,$426,6,2,$17.4,$3K
Electronics,UK,9345,10/16/2023,112,No,5,Express,27.00%,$412.6,$432,8,2,$8.6,$2K
Books,Canada,8698,5/18/2023,350,Yes,3,Standard,30.00%,$29.9,$12,2,4,$47.5,$0K
Home,USA,5579,07/10/2023,130,Yes,5,Next Day,22.00%,$333.9,$466,6,4,$28.4,$2K
Books,USA,5186,6/17/2023,736,Yes,1,Standard,17.00%,$420.9,$156,2,2,$37.5,$1K
Books,France,2843,6/24/2023,887,Yes,5,Standard,30.00%,$72.3,$116,9,2,$21.7,$0K
Electronics,USA,3938,10/13/2023,813,No,2,Express,24.00%,$123.0,$10,1,0,$35.3,$0K
Electronics,UK,1478,3/20/2023,217,No,2,Standard,28.00%,$161.4,$212,7,5,$2.9,$1K
Sports,Germany,6035,2/27/2023,382,Yes,4,Express,37.00%,$11.6,$2,2,3,$24.2,$0K
Books,Germany,7414,4/24/2023,25,Yes,3,Express,32.00%,$367.4,$122,3,5,$20.4,$1K
Clothing,UK,9453,10/21/2023,68,No,1,Standard,18.00%,$556.9,$711,6,5,$11.3,$3K
Books,Canada,4040,08/12/2023,979,No,5,Standard,13.00%,$619.5,$341,6,0,$6.9,$3K
Home,Canada,7272,08/10/2023,772,No,5,Standard,15.00%,$285.5,$109,2,0,$26.8,$0K
Sports,France,7318,2/20/2023,235,No,3,Standard,11.00%,$813.2,"$1,028",9,3,$47.0,$7K
Sports,Germany,5356,04/07/2023,717,Yes,5,Next Day,33.00%,$776.6,"$1,029",7,3,$16.4,$4K
Clothing,Canada,5925,2/24/2023,999,Yes,1,Next Day,37.00%,$696.9,$71,1,1,$28.2,$0K
Sports,France,8957,06/01/2023,292,No,2,Express,34.00%,$663.4,$310,5,0,$41.7,$2K
Electronics,Germany,6883,1/17/2023,727,Yes,1,Standard,14.00%,$298.3,$89,2,2,$12.7,$1K
Electronics,Canada,9575,11/03/2023,702,No,1,Standard,33.00%,$132.1,$151,8,1,$36.9,$1K
Sports,USA,1615,08/04/2023,710,Yes,1,Express,10.00%,$169.1,$242,7,0,$43.5,$1K
Electronics,Germany,2207,11/15/2023,728,Yes,5,Express,39.00%,$63.4,$14,3,5,$38.9,$0K
Sports,Germany,4781,6/20/2023,556,Yes,2,Standard,33.00%,$304.1,$463,9,4,$2.6,$2K
Home,France,8792,5/16/2023,33,No,1,Express,10.00%,$44.7,$46,6,4,$35.2,$0K
Books,USA,1515,1/28/2023,12,Yes,5,Express,16.00%,$536.0,$239,4,1,$23.2,$2K
Books,Canada,2840,7/28/2023,617,No,3,Next Day,9.00%,$456.6,$253,3,4,$35.2,$1K
Books,USA,8033,10/04/2023,213,No,3,Express,20.00%,$105.7,$142,8,0,$7.3,$1K
Clothing,USA,5882,9/28/2023,139,No,3,Express,31.00%,$77.3,$49,4,2,$21.8,$0K
Sports,USA,2225,2/16/2023,695,Yes,2,Next Day,23.00%,$805.3,$414,3,2,$24.1,$2K
Books,Canada,7308,09/08/2023,422,No,4,Next Day,29.00%,$360.4,$392,8,5,$9.4,$2K
Electronics,France,9259,06/09/2023,638,No,5,Express,28.00%,$889.7,$195,2,0,$2.3,$1K
Electronics,France,9124,5/20/2023,669,No,3,Standard,25.00%,$32.6,$30,8,5,$29.9,$0K
Books,USA,5671,05/04/2023,624,Yes,2,Express,19.00%,$348.9,$284,8,4,$9.0,$2K
Home,USA,1200,03/05/2023,489,Yes,4,Standard,11.00%,$417.4,$411,4,4,$33.9,$1K
Sports,USA,3449,5/21/2023,771,Yes,5,Express,34.00%,$925.7,$991,6,0,$36.7,$4K
Electronics,Germany,4942,9/25/2023,540,No,4,Standard,6.00%,$46.9,$53,6,4,$3.4,$0K
Home,USA,9044,12/08/2023,980,Yes,1,Next Day,16.00%,$175.9,$20,1,4,$35.1,$0K
Books,Germany,4060,12/27/2023,218,No,2,Standard,5.00%,$618.0,"$1,267",9,4,$20.2,$5K
Sports,France,2771,10/27/2023,664,Yes,3,Next Day,16.00%,$374.6,$261,7,2,$45.4,$2K
Home,France,7650,8/16/2023,822,Yes,2,Express,11.00%,$87.0,$181,8,4,$38.2,$1K
Sports,UK,7603,4/17/2023,308,No,5,Express,24.00%,$803.4,$388,6,4,$15.2,$4K
Home,UK,5649,9/15/2023,175,No,3,Express,20.00%,$277.9,$596,10,0,$4.1,$2K
Sports,France,8102,10/11/2023,149,Yes,1,Standard,32.00%,$683.6,$341,4,3,$31.0,$2K
Home,France,8035,1/22/2023,950,No,2,Standard,9.00%,$520.6,$223,2,2,$27.2,$1K
Sports,Canada,3020,11/18/2023,542,Yes,3,Express,22.00%,$156.9,$29,1,1,$33.3,$0K
Home,UK,3127,06/10/2023,580,Yes,4,Standard,36.00%,$291.9,$386,7,5,$20.0,$1K
Home,Canada,1862,9/16/2023,548,No,5,Express,35.00%,$258.9,$132,6,2,$11.8,$1K
Books,Germany,4456,2/23/2023,808,Yes,2,Express,21.00%,$529.1,$478,6,2,$9.2,$3K
Electronics,UK,9694,10/23/2023,394,Yes,1,Next Day,36.00%,$776.4,$243,2,5,$29.6,$1K
Home,Canada,3209,1/28/2023,74,No,2,Next Day,40.00%,$586.2,$278,6,5,$19.2,$2K
Sports,USA,1173,03/02/2023,298,Yes,3,Next Day,8.00%,$544.4,$577,4,5,$22.9,$2K
Books,France,4493,6/23/2023,920,Yes,5,Standard,10.00%,$957.1,$658,6,1,$16.9,$5K
Home,UK,6414,11/28/2023,900,No,5,Next Day,27.00%,$438.0,$729,8,2,$9.5,$3K
Sports,UK,1527,03/07/2023,815,Yes,1,Express,29.00%,$907.8,$130,1,4,$49.9,$1K
Home,UK,7198,09/06/2023,731,Yes,4,Next Day,15.00%,$237.7,$285,7,5,$40.4,$1K
Electronics,Germany,5441,8/28/2023,947,Yes,4,Next Day,16.00%,$164.3,$236,6,5,$31.4,$1K
Home,France,5781,8/20/2023,877,Yes,4,Express,23.00%,$767.6,$483,8,2,$49.2,$5K
Clothing,Germany,3989,6/18/2023,772,Yes,2,Next Day,13.00%,$170.8,$134,5,4,$36.5,$1K
Home,UK,3191,7/16/2023,800,Yes,5,Express,39.00%,$487.2,$111,3,5,$11.0,$1K
Home,USA,8102,06/10/2023,778,No,5,Next Day,15.00%,$24.0,$36,7,4,$15.4,$0K
Home,Germany,6359,6/24/2023,395,Yes,2,Express,34.00%,$339.7,$155,5,0,$2.7,$1K
Books,USA,4194,04/06/2023,540,No,2,Express,11.00%,$418.1,$533,8,1,$20.0,$3K
Sports,UK,7708,08/10/2023,430,Yes,5,Next Day,37.00%,$358.0,$24,1,2,$45.5,$0K
Books,Germany,7754,06/09/2023,200,No,5,Express,23.00%,$176.7,$118,5,4,$15.0,$1K
Books,Canada,3945,6/13/2023,424,No,2,Express,37.00%,$953.7,$490,6,3,$44.3,$4K
Sports,France,8907,3/17/2023,62,Yes,2,Standard,21.00%,$581.0,$135,1,3,$35.5,$0K
Clothing,USA,1092,09/06/2023,342,No,5,Next Day,25.00%,$781.6,$295,3,0,$19.9,$2K
Electronics,USA,7683,2/17/2023,866,No,2,Next Day,29.00%,$972.9,$301,4,2,$32.1,$3K
Books,Canada,2277,1/19/2023,45,No,1,Express,35.00%,$630.3,$375,7,0,$44.9,$3K
Books,Canada,8039,6/25/2023,803,Yes,5,Express,38.00%,$774.5,$395,8,2,$2.1,$4K
Books,France,6289,5/17/2023,931,No,4,Standard,14.00%,$630.9,$234,2,5,$10.1,$1K
Home,France,1514,7/26/2023,89,No,3,Standard,32.00%,$907.5,$696,6,2,$39.4,$4K
Clothing,France,6080,8/27/2023,34,No,2,Standard,33.00%,$346.8,$87,2,4,$27.8,$0K
Clothing,France,8187,2/18/2023,646,Yes,2,Express,20.00%,$932.2,$639,6,1,$9.8,$4K
Home,UK,2925,04/05/2023,233,No,1,Express,23.00%,$262.6,$217,6,4,$36.7,$1K
Home,France,1123,07/03/2023,768,Yes,1,Standard,17.00%,$528.6,$459,5,4,$6.2,$2K
Home,Canada,2953,4/20/2023,37,No,5,Standard,10.00%,$357.1,$362,8,5,$6.1,$3K
Books,France,3266,05/10/2023,769,No,4,Standard,32.00%,$785.3,$560,6,2,$31.7,$3K
Books,France,4950,11/15/2023,460,No,4,Express,8.00%,$137.1,$23,1,4,$35.2,$0K
Clothing,USA,2448,7/25/2023,291,No,1,Standard,30.00%,$824.7,$469,4,2,$18.0,$2K
Books,France,4173,2/28/2023,198,Yes,5,Express,38.00%,$542.9,$504,8,0,$13.8,$3K
Sports,France,2039,3/17/2023,895,No,2,Next Day,29.00%,$947.9,$717,5,5,$25.7,$3K
Electronics,Germany,9021,8/28/2023,950,No,4,Next Day,24.00%,$461.6,$773,8,5,$18.7,$3K
Electronics,UK,4222,08/09/2023,255,No,3,Next Day,6.00%,$313.5,$150,2,1,$37.1,$1K
Sports,Germany,8866,2/26/2023,81,No,2,Express,34.00%,$915.5,$252,2,3,$17.2,$1K
Electronics,UK,9315,04/09/2023,447,No,3,Express,32.00%,$595.0,"$1,035",9,5,$46.7,$4K
Books,USA,1742,12/28/2023,137,Yes,3,Next Day,28.00%,$135.3,$140,10,1,$24.5,$1K
Sports,UK,5099,12/14/2023,190,No,3,Standard,38.00%,$563.1,$103,1,2,$10.0,$0K
Electronics,Canada,2625,10/19/2023,130,No,4,Standard,26.00%,$276.9,$423,10,4,$21.0,$2K
Books,Canada,9409,1/19/2023,210,No,1,Next Day,21.00%,$734.8,$77,1,3,$24.8,$1K
Home,Germany,3755,07/05/2023,369,Yes,1,Next Day,27.00%,$563.0,$262,3,1,$19.1,$1K
Books,France,8226,2/13/2023,292,Yes,1,Next Day,12.00%,$128.8,$335,10,1,$26.5,$1K
Clothing,France,6012,05/05/2023,377,Yes,2,Express,7.00%,$444.0,$474,5,4,$44.9,$2K
Clothing,USA,6308,9/14/2023,348,Yes,1,Standard,32.00%,$695.6,$105,1,0,$24.0,$0K
Sports,UK,4820,2/20/2023,169,No,5,Express,18.00%,$137.4,$24,2,3,$22.3,$0K
Home,Canada,5375,9/16/2023,885,Yes,5,Standard,11.00%,$603.2,$934,9,3,$18.4,$5K
Sports,France,7787,04/01/2023,805,Yes,4,Express,6.00%,$33.8,$26,4,2,$28.2,$0K
Home,USA,7083,6/19/2023,177,Yes,2,Standard,17.00%,$517.7,$256,5,3,$40.9,$2K
Electronics,Germany,5736,6/18/2023,538,Yes,4,Next Day,24.00%,$16.6,$3,2,2,$42.0,$0K
Sports,Canada,2487,3/18/2023,324,Yes,5,Next Day,22.00%,$361.2,$62,2,2,$42.8,$1K
Home,Canada,5007,3/21/2023,872,Yes,3,Next Day,7.00%,$379.6,$619,7,0,$46.9,$2K
Clothing,USA,7426,05/10/2023,509,Yes,5,Express,36.00%,$451.3,$136,2,2,$43.5,$1K
Books,Canada,4544,9/13/2023,804,No,3,Next Day,38.00%,$877.7,$298,3,1,$42.9,$2K
Sports,USA,7746,8/23/2023,115,No,5,Next Day,7.00%,$167.8,$154,5,4,$38.2,$1K
Sports,Canada,5098,1/28/2023,799,No,4,Standard,26.00%,$577.7,$667,8,5,$4.3,$3K
Sports,Canada,4746,1/28/2023,30,No,4,Next Day,38.00%,$291.2,$455,9,4,$35.0,$2K
Clothing,France,7604,10/01/2023,754,Yes,2,Express,7.00%,$908.3,"$1,054",9,4,$20.5,$8K
Home,France,2621,10/25/2023,290,Yes,2,Next Day,12.00%,$60.0,$87,10,0,$6.2,$1K
Sports,UK,6698,2/21/2023,147,Yes,3,Standard,26.00%,$169.2,$103,3,4,$44.6,$0K
Electronics,UK,1700,1/26/2023,274,Yes,3,Express,23.00%,$733.2,"$1,101",10,1,$9.1,$6K
Clothing,USA,9221,10/28/2023,222,No,1,Standard,14.00%,$830.1,"$1,762",10,2,$37.5,$7K
Books,Canada,3784,05/02/2023,341,Yes,5,Standard,19.00%,$656.6,$250,2,3,$11.2,$1K
Home,France,2081,9/27/2023,510,Yes,1,Next Day,36.00%,$974.3,$126,2,4,$10.3,$1K
Sports,USA,7400,11/18/2023,515,No,4,Standard,13.00%,$497.1,$826,7,5,$28.7,$3K
Sports,UK,6363,12/05/2023,70,Yes,3,Next Day,13.00%,$343.0,$691,10,1,$18.5,$3K
Home,Germany,4786,5/27/2023,358,No,5,Next Day,32.00%,$69.4,$29,6,2,$7.2,$0K
Clothing,Canada,6516,05/08/2023,909,No,5,Express,18.00%,$650.1,$616,9,5,$10.4,$5K
Home,USA,3620,1/28/2023,557,Yes,4,Express,32.00%,$555.4,$356,4,3,$3.2,$2K
Sports,France,9889,03/03/2023,886,No,1,Next Day,6.00%,$241.8,$138,3,2,$25.7,$1K
Electronics,France,7640,5/14/2023,766,Yes,3,Express,26.00%,$761.3,$605,7,3,$14.1,$4K
Clothing,Germany,2080,06/02/2023,323,No,4,Standard,39.00%,$146.4,$45,2,2,$40.8,$0K
Clothing,Germany,8747,07/02/2023,624,Yes,2,Standard,11.00%,$204.7,$93,2,1,$32.3,$0K
Books,UK,1288,1/24/2023,92,Yes,2,Express,16.00%,$211.0,$262,8,3,$6.5,$1K
Home,Germany,2828,5/17/2023,342,No,5,Standard,14.00%,$584.5,$893,7,2,$20.5,$4K
Clothing,Germany,3505,7/23/2023,424,No,2,Express,20.00%,$43.8,$22,6,2,$14.1,$0K
Books,Canada,5613,9/13/2023,552,Yes,4,Express,29.00%,$439.5,$164,2,1,$19.7,$1K
Sports,France,1222,4/26/2023,972,No,3,Next Day,33.00%,$971.7,$742,6,1,$30.0,$4K
Home,Canada,9363,11/07/2023,663,No,3,Express,37.00%,$772.7,$370,7,5,$39.5,$3K
Books,Germany,5193,5/18/2023,415,Yes,4,Express,35.00%,$794.4,$171,2,3,$19.2,$1K
Sports,Canada,3149,8/23/2023,658,Yes,2,Standard,20.00%,$888.7,"$1,478",9,0,$4.7,$6K
Clothing,Germany,6886,9/26/2023,711,Yes,5,Express,33.00%,$417.7,$166,2,0,$25.4,$1K
Home,USA,5190,4/13/2023,968,Yes,1,Standard,18.00%,$287.3,$338,5,5,$8.9,$1K
Sports,Canada,8225,3/19/2023,275,Yes,2,Standard,31.00%,$960.3,"$1,218",7,0,$10.7,$5K
Clothing,Canada,4218,7/20/2023,861,Yes,5,Express,27.00%,$651.5,$479,8,0,$48.3,$4K
Clothing,UK,5862,07/04/2023,44,No,1,Next Day,30.00%,$162.0,$161,5,1,$31.7,$1K
Home,Germany,8045,09/03/2023,84,Yes,5,Express,8.00%,$988.2,"$1,037",4,5,$4.5,$4K
Home,UK,9358,04/02/2023,434,Yes,5,Standard,8.00%,$675.1,$859,10,1,$9.5,$6K
Books,USA,9347,01/10/2023,810,No,2,Express,13.00%,$787.9,"$1,304",9,3,$18.7,$6K
Books,Canada,8415,03/06/2023,94,No,5,Standard,16.00%,$258.1,$119,5,4,$45.8,$1K
Home,France,6611,07/09/2023,175,No,4,Next Day,39.00%,$504.1,$75,2,3,$19.1,$1K
Clothing,Germany,6867,08/09/2023,406,Yes,5,Standard,26.00%,$150.3,$119,6,1,$41.2,$1K
Books,USA,6087,11/15/2023,202,Yes,3,Next Day,33.00%,$381.0,$223,6,2,$31.5,$2K
Home,Canada,3809,9/17/2023,858,Yes,4,Express,15.00%,$552.2,$656,9,5,$47.8,$4K
Electronics,UK,9922,11/19/2023,499,No,4,Express,8.00%,$428.8,$771,10,4,$14.6,$4K
Electronics,USA,8856,8/23/2023,481,No,4,Express,7.00%,$77.8,$22,3,2,$37.1,$0K
Home,USA,9551,9/18/2023,988,No,5,Standard,25.00%,$726.3,$695,5,0,$44.3,$3K
Home,UK,6676,12/06/2023,330,Yes,2,Next Day,27.00%,$780.0,"$1,098",9,1,$41.8,$5K
Home,Canada,1698,02/02/2023,541,No,1,Standard,37.00%,$411.8,$162,5,4,$16.8,$1K
Clothing,Germany,5533,5/25/2023,210,Yes,1,Next Day,10.00%,$246.8,$113,2,1,$42.8,$0K
Sports,Canada,7305,11/24/2023,618,Yes,4,Next Day,11.00%,$683.8,"$1,228",8,4,$46.6,$5K
Books,USA,7789,10/11/2023,955,Yes,3,Express,39.00%,$574.9,$66,1,5,$17.7,$0K
Clothing,France,7574,5/28/2023,897,Yes,5,Standard,15.00%,$658.5,$77,1,1,$36.4,$1K
Home,Canada,7406,7/18/2023,983,No,3,Express,19.00%,$381.3,$128,3,2,$35.7,$1K
Electronics,Canada,5327,12/22/2023,576,No,1,Standard,27.00%,$627.8,$275,4,3,$49.8,$2K
Home,France,3012,02/10/2023,17,Yes,5,Express,28.00%,$411.4,$383,7,4,$48.8,$2K
Books,UK,3196,12/20/2023,107,No,2,Standard,35.00%,$543.8,$814,9,3,$33.1,$3K
Clothing,Canada,5817,1/24/2023,165,No,3,Next Day,21.00%,$285.4,$122,5,1,$27.7,$1K
Books,France,3631,6/20/2023,607,Yes,5,Express,6.00%,$409.7,"$1,030",9,1,$5.0,$3K
Clothing,Canada,5644,11/09/2023,537,Yes,1,Next Day,16.00%,$287.9,$148,4,3,$6.0,$1K
Electronics,Canada,4989,6/13/2023,629,No,2,Standard,21.00%,$649.9,$516,4,5,$15.1,$2K
Home,Canada,6950,06/07/2023,192,No,3,Next Day,21.00%,$170.7,$23,1,5,$24.6,$0K
Electronics,Canada,3877,2/16/2023,196,Yes,2,Standard,35.00%,$586.7,$351,4,1,$13.3,$2K
Books,UK,1072,2/21/2023,308,No,5,Standard,17.00%,$585.8,$566,8,4,$10.6,$4K
Books,USA,3929,12/14/2023,137,Yes,2,Next Day,21.00%,$820.0,$480,4,0,$18.0,$3K
Electronics,Germany,4029,2/13/2023,953,Yes,1,Express,27.00%,$752.6,$149,1,4,$4.5,$1K
Clothing,USA,4734,07/06/2023,860,No,1,Next Day,13.00%,$35.8,$23,6,0,$13.5,$0K
Clothing,UK,6546,12/07/2023,94,No,1,Express,28.00%,$606.6,$409,5,3,$5.9,$2K
Books,Germany,4811,3/20/2023,892,Yes,2,Express,23.00%,$89.3,$34,2,5,$27.4,$0K
Books,France,7310,2/24/2023,751,Yes,5,Next Day,20.00%,$83.0,$47,3,5,$26.9,$0K
Home,Canada,8020,7/22/2023,88,No,3,Express,19.00%,$841.0,$204,1,4,$7.8,$1K
Home,Germany,6417,07/12/2023,161,No,5,Standard,33.00%,$268.4,$66,2,5,$36.1,$0K
Electronics,USA,3381,5/15/2023,148,Yes,2,Express,16.00%,$741.2,$145,1,0,$11.4,$1K
Sports,UK,6705,5/16/2023,585,Yes,3,Next Day,10.00%,$985.3,$181,1,3,$43.9,$1K
Books,USA,5059,10/12/2023,456,Yes,4,Express,18.00%,$988.5,$728,3,0,$38.2,$2K
Home,USA,9674,10/01/2023,88,Yes,3,Standard,15.00%,$702.7,$618,10,2,$48.1,$6K
Books,Germany,3559,08/01/2023,14,Yes,5,Next Day,6.00%,$568.4,$712,6,1,$47.8,$3K
Books,USA,4433,10/22/2023,315,Yes,1,Standard,15.00%,$812.6,"$1,138",7,3,$27.9,$5K
Home,Germany,8867,9/26/2023,594,Yes,2,Next Day,24.00%,$192.3,$105,3,3,$22.8,$0K
Clothing,Germany,1566,07/07/2023,121,Yes,4,Next Day,30.00%,$990.2,$217,3,4,$10.9,$2K
Books,USA,6846,03/04/2023,885,Yes,3,Standard,25.00%,$210.0,$293,9,1,$37.9,$1K
Clothing,UK,3229,07/09/2023,952,No,2,Next Day,32.00%,$701.5,$223,3,5,$15.7,$1K
Home,Canada,7594,6/14/2023,833,No,3,Express,8.00%,$81.3,$21,1,1,$49.9,$0K
Sports,France,3112,12/08/2023,716,No,4,Standard,32.00%,$158.3,$135,7,2,$18.9,$1K
Electronics,Canada,7641,10/22/2023,733,No,4,Standard,35.00%,$211.6,$168,9,1,$35.1,$1K
Books,Germany,4801,10/15/2023,933,Yes,2,Express,21.00%,$437.7,$71,1,5,$6.6,$0K
Books,Germany,9079,2/13/2023,282,Yes,2,Next Day,19.00%,$218.7,$458,9,4,$30.5,$2K
Home,USA,6784,11/07/2023,801,Yes,1,Standard,17.00%,$749.9,$260,2,0,$26.4,$1K
Electronics,UK,7659,6/22/2023,427,No,3,Next Day,19.00%,$313.7,$261,4,4,$43.6,$1K
Sports,Germany,7979,11/11/2023,783,Yes,2,Express,39.00%,$366.3,$83,3,3,$44.7,$1K
Clothing,France,2582,7/14/2023,471,Yes,3,Standard,31.00%,$660.2,$789,9,0,$13.3,$4K
Electronics,Canada,8930,11/19/2023,285,Yes,5,Next Day,7.00%,$40.9,$17,2,4,$25.0,$0K
Clothing,Germany,4987,11/06/2023,277,Yes,2,Express,33.00%,$945.6,"$1,073",10,0,$39.6,$6K
Clothing,Germany,6748,5/22/2023,979,No,1,Next Day,11.00%,$382.2,$450,9,1,$30.0,$3K
Clothing,USA,4770,8/23/2023,325,No,3,Next Day,23.00%,$238.5,$183,5,0,$13.1,$1K
Sports,UK,5176,11/16/2023,535,No,4,Next Day,11.00%,$788.9,$941,7,3,$29.1,$5K
Electronics,Canada,3674,09/11/2023,228,Yes,4,Next Day,7.00%,$360.9,$466,5,2,$15.1,$2K
Clothing,USA,5978,1/19/2023,891,Yes,2,Next Day,21.00%,$362.2,$287,7,5,$38.6,$2K
Home,Germany,1962,02/11/2023,596,No,3,Express,35.00%,$299.2,$274,5,1,$48.7,$1K
Electronics,Canada,8481,06/02/2023,648,Yes,3,Express,13.00%,$107.5,$84,5,0,$25.4,$0K
Clothing,France,1710,6/26/2023,969,Yes,1,Next Day,7.00%,$719.0,$373,3,3,$20.0,$2K
Electronics,France,3026,03/02/2023,574,Yes,3,Standard,36.00%,$614.3,$817,10,3,$14.9,$4K
Clothing,Germany,6936,9/14/2023,654,Yes,4,Next Day,12.00%,$987.1,$136,1,1,$16.6,$1K
Sports,UK,3747,07/12/2023,518,No,4,Express,39.00%,$629.1,$85,2,1,$46.4,$1K
Home,Canada,1186,6/23/2023,257,No,2,Next Day,12.00%,$41.0,$22,4,3,$22.8,$0K
Electronics,Canada,6355,11/04/2023,137,Yes,4,Express,12.00%,$479.3,$298,5,3,$4.1,$2K
Electronics,France,3616,9/25/2023,208,No,3,Next Day,19.00%,$39.4,$32,4,0,$14.6,$0K
Books,France,9549,2/27/2023,464,Yes,3,Next Day,34.00%,$333.7,$166,4,4,$21.2,$1K
Books,Germany,9749,4/24/2023,950,No,4,Express,26.00%,$535.8,$969,9,3,$47.4,$4K
Clothing,UK,5733,2/16/2023,140,Yes,5,Next Day,11.00%,$953.7,"$2,337",10,0,$33.3,$8K
Clothing,Canada,9260,10/27/2023,5,No,2,Standard,25.00%,$30.7,$28,10,3,$41.0,$0K
Sports,USA,1840,08/06/2023,424,Yes,1,Standard,16.00%,$967.6,$995,10,0,$33.1,$8K
Sports,UK,3832,09/04/2023,349,No,3,Next Day,33.00%,$907.4,$162,2,2,$39.8,$1K
Sports,UK,6299,3/21/2023,942,Yes,5,Next Day,7.00%,$678.8,$665,5,1,$11.0,$3K
Sports,Canada,4757,01/05/2023,283,Yes,4,Express,36.00%,$103.6,$57,5,3,$43.1,$0K
Clothing,UK,7640,09/02/2023,587,Yes,2,Express,24.00%,$965.3,$804,9,2,$37.7,$7K
Books,Canada,1506,10/06/2023,821,No,2,Next Day,29.00%,$568.4,$369,6,5,$24.1,$2K
Electronics,Germany,9986,1/28/2023,434,No,2,Express,14.00%,$11.0,$7,3,1,$33.6,$0K
Sports,France,3796,8/22/2023,220,No,1,Next Day,15.00%,$829.6,$755,10,3,$6.7,$7K
Sports,Germany,1075,09/01/2023,820,No,1,Standard,12.00%,$229.6,$334,7,3,$48.3,$1K
Books,France,7635,04/09/2023,740,Yes,1,Next Day,8.00%,$278.6,$124,4,5,$30.8,$1K
Clothing,USA,4742,1/23/2023,874,Yes,1,Express,19.00%,$600.0,$231,3,1,$14.5,$1K
Electronics,USA,1024,6/22/2023,787,No,4,Next Day,37.00%,$126.4,$85,7,1,$25.8,$1K
Electronics,Germany,7091,5/27/2023,374,No,4,Next Day,5.00%,$925.1,"$1,720",7,3,$13.0,$6K
Electronics,Canada,8213,05/10/2023,291,Yes,4,Next Day,5.00%,$662.8,$348,3,4,$15.3,$2K
Electronics,Germany,1145,05/11/2023,564,Yes,5,Standard,22.00%,$350.1,$376,8,0,$46.4,$2K
Electronics,UK,1709,12/18/2023,671,No,1,Express,26.00%,$738.8,$561,10,3,$11.9,$5K
Books,Germany,1318,4/22/2023,438,Yes,2,Express,29.00%,$864.5,"$1,401",9,4,$43.5,$6K
Electronics,USA,4162,05/01/2023,827,Yes,3,Next Day,27.00%,$834.3,$193,2,1,$30.3,$1K
Books,France,1409,09/11/2023,940,Yes,5,Next Day,28.00%,$593.1,"$1,045",10,4,$9.6,$4K
Electronics,Germany,4853,5/15/2023,824,No,4,Standard,21.00%,$805.8,"$1,129",10,1,$25.6,$6K
Books,Germany,9468,4/22/2023,509,No,2,Express,19.00%,$169.5,$209,7,0,$23.7,$1K
Sports,Canada,9708,04/07/2023,787,Yes,3,Standard,26.00%,$629.5,$537,5,2,$20.1,$2K
Sports,Canada,9099,10/06/2023,942,No,3,Standard,7.00%,$360.3,$688,9,4,$16.3,$3K
Books,France,3088,7/20/2023,856,Yes,1,Express,21.00%,$310.5,$234,8,3,$45.0,$2K
Clothing,France,9066,12/20/2023,450,Yes,3,Next Day,31.00%,$153.7,$63,3,2,$3.5,$0K
Books,USA,7087,1/28/2023,327,Yes,4,Next Day,39.00%,$49.4,$35,4,3,$16.2,$0K
Clothing,UK,1330,1/16/2023,491,No,4,Standard,16.00%,$28.7,$20,6,4,$35.2,$0K
Electronics,USA,2371,10/10/2023,54,Yes,2,Standard,10.00%,$878.0,$617,7,3,$31.1,$6K
Clothing,USA,9845,11/05/2023,817,No,5,Next Day,30.00%,$688.2,$592,7,0,$23.6,$3K
Sports,UK,2891,6/22/2023,95,No,2,Express,24.00%,$679.3,$366,6,4,$9.6,$3K
Electronics,Canada,5766,5/18/2023,60,No,1,Standard,26.00%,$604.7,$144,2,5,$14.3,$1K
Home,France,6885,11/01/2023,337,Yes,5,Standard,38.00%,$388.8,$375,6,0,$47.3,$1K
Home,UK,3538,7/13/2023,667,No,5,Express,16.00%,$359.5,$193,5,5,$37.3,$2K
Clothing,Canada,9575,07/02/2023,637,No,4,Standard,34.00%,$285.1,$339,7,5,$23.7,$1K
Clothing,France,7646,3/13/2023,164,Yes,5,Next Day,24.00%,$349.4,$83,3,0,$38.6,$1K
Home,Germany,3548,07/05/2023,571,Yes,4,Next Day,28.00%,$712.3,$452,3,5,$47.6,$2K
Home,France,8078,12/20/2023,946,Yes,1,Next Day,37.00%,$498.2,$303,7,5,$38.8,$2K
